prev_index;exer;ndept;COMPTE_T;ident;lbudg;COMPTE;value;remboursement
758;2016;084;73;22840001600017;DEP VAUCLUSE;7351;7215984.23;True
759;2016;084;74;22840001600017;DEP VAUCLUSE;7482;63495.0;True
760;2016;084;75;22840001600017;DEP VAUCLUSE;7588;1967265.77;True
761;2016;084;76;22840001600017;DEP VAUCLUSE;7688;192215.49;True
762;2016;084;77;22840001600017;DEP VAUCLUSE;7718;110667.61;True
763;2016;085;10;22850001300658;DEP VENDEE;1068;52378533.06;True
764;2016;085;13;22850001300658;DEP VENDEE;1318;0.0;True
765;2016;085;16;22850001300658;DEP VENDEE;165;49999.2;True
766;2016;085;70;22850001300658;DEP VENDEE;7083;1291000.0;True
767;2016;085;73;22850001300658;DEP VENDEE;7398;0.0;True
768;2016;085;74;22850001300658;DEP VENDEE;7482;57235.0;True
769;2016;085;75;22850001300658;DEP VENDEE;7588;2248790.32;True
770;2016;085;76;22850001300658;DEP VENDEE;766;141.08;True
771;2016;085;77;22850001300658;DEP VENDEE;7718;40669.14;True
772;2016;086;10;22860001100016;DEP VIENNE;1068;4620840.43;True
773;2016;086;13;22860001100016;DEP VIENNE;1341;2158516.69;True
774;2016;086;16;22860001100016;DEP VIENNE;165;1466.07;True
775;2016;086;70;22860001100016;DEP VIENNE;70878;253961.68;True
776;2016;086;73;22860001100016;DEP VIENNE;7398;0.0;True
777;2016;086;74;22860001100016;DEP VIENNE;7482;24022.0;True
778;2016;086;75;22860001100016;DEP VIENNE;7588;99849.96;True
779;2016;086;76;22860001100016;DEP VIENNE;7621;1364.34;True
780;2016;086;77;22860001100016;DEP VIENNE;7718;512770.46;True
781;2016;087;10;22870851700989;DEP HAUTE-VIENNE;1068;28053163.13;True
782;2016;087;13;22870851700989;DEP HAUTE-VIENNE;1341;1795311.0;True
783;2016;087;16;22870851700989;DEP HAUTE-VIENNE;1641;5000000.0;True
784;2016;087;70;22870851700989;DEP HAUTE-VIENNE;70878;942379.08;True
785;2016;087;73;22870851700989;DEP HAUTE-VIENNE;7351;3926376.62;True
786;2016;087;74;22870851700989;DEP HAUTE-VIENNE;7461;3677999.0;True
787;2016;087;75;22870851700989;DEP HAUTE-VIENNE;7588;179269.3;True
788;2016;087;77;22870851700989;DEP HAUTE-VIENNE;777;0.0;True
789;2016;088;10;22880001700011;DEP VOSGES;1068;18147070.6;True
790;2016;088;13;22880001700011;DEP VOSGES;1341;0.0;True
791;2016;088;16;22880001700011;DEP VOSGES;1641;20050000.0;True
792;2016;088;70;22880001700011;DEP VOSGES;7083;200.0;True
793;2016;088;73;22880001700011;DEP VOSGES;7398;0.0;True
794;2016;088;74;22880001700011;DEP VOSGES;7482;23062.0;True
795;2016;088;75;22880001700011;DEP VOSGES;7588;20800.0;True
796;2016;088;76;22880001700011;DEP VOSGES;761;64898.91;True
797;2016;088;77;22880001700011;DEP VOSGES;7718;1983.13;True
798;2016;089;10;22890001500139;DEP YONNE;1068;3355467.0;True
799;2016;089;13;22890001500139;DEP YONNE;13272;0.0;True
800;2016;089;16;22890001500139;DEP YONNE;16449;16196119.92;True
801;2016;089;70;22890001500139;DEP YONNE;7083;21879.23;True
802;2016;089;73;22890001500139;DEP YONNE;7398;0.0;True
803;2016;089;74;22890001500139;DEP YONNE;7478222;31000.0;True
804;2016;089;75;22890001500139;DEP YONNE;7588;1263839.09;True
805;2016;089;76;22890001500139;DEP YONNE;7688;2844.3;True
806;2016;089;77;22890001500139;DEP YONNE;7718;193428.51;True
807;2016;090;10;22900001300040;DEP TERRITOIRE-BELFORT;1068;4448836.63;True
808;2016;090;13;22900001300040;DEP TERRITOIRE-BELFORT;13272;0.0;True
809;2016;090;16;22900001300040;DEP TERRITOIRE-BELFORT;16449;0.0;True
810;2016;090;70;22900001300040;DEP TERRITOIRE-BELFORT;70878;145250.64;True
811;2016;090;73;22900001300040;DEP TERRITOIRE-BELFORT;7322;55652.0;True
812;2016;090;74;22900001300040;DEP TERRITOIRE-BELFORT;7482;7283.0;True
813;2016;090;75;22900001300040;DEP TERRITOIRE-BELFORT;7588;638959.47;True
814;2016;090;76;22900001300040;DEP TERRITOIRE-BELFORT;766;1.77;True
815;2016;090;77;22900001300040;DEP TERRITOIRE-BELFORT;777;0.0;True
816;2016;091;10;22910228000018;DEP ESSONNE;1068;10510959.04;True
817;2016;091;13;22910228000018;DEP ESSONNE;1313;0.0;True
818;2016;091;16;22910228000018;DEP ESSONNE;16449;49700000.0;True
819;2016;091;70;22910228000018;DEP ESSONNE;70848;308293.79;True
820;2016;091;73;22910228000018;DEP ESSONNE;7398;0.0;True
821;2016;091;74;22910228000018;DEP ESSONNE;7482;71379.0;True
822;2016;091;75;22910228000018;DEP ESSONNE;7588;1763237.01;True
823;2016;091;76;22910228000018;DEP ESSONNE;7621;213595.89;True
824;2016;091;77;22910228000018;DEP ESSONNE;7718;847933.81;True
825;2016;092;10;22920050600157;DEP HAUTS-DE-SEINE;1068;150903008.21;True
826;2016;092;13;22920050600157;DEP HAUTS-DE-SEINE;1313;0.0;True
827;2016;092;16;22920050600157;DEP HAUTS-DE-SEINE;165;0.0;True
828;2016;092;70;22920050600157;DEP HAUTS-DE-SEINE;70848;7076765.03;True
829;2016;092;73;22920050600157;DEP HAUTS-DE-SEINE;7398;0.0;True
830;2016;092;74;22920050600157;DEP HAUTS-DE-SEINE;7472;730819.1;True
831;2016;092;75;22920050600157;DEP HAUTS-DE-SEINE;7588;726063.62;True
832;2016;092;76;22920050600157;DEP HAUTS-DE-SEINE;7621;9129.91;True
833;2016;092;77;22920050600157;DEP HAUTS-DE-SEINE;7718;234094.54;True
834;2016;093;10;22930008201453;DEP SEINE-SAINT-DENIS;1068;41772414.71;True
835;2016;093;13;22930008201453;DEP SEINE-SAINT-DENIS;13272;0.0;True
836;2016;093;16;22930008201453;DEP SEINE-SAINT-DENIS;165;0.0;True
837;2016;093;70;22930008201453;DEP SEINE-SAINT-DENIS;7083;363205.46;True
838;2016;093;73;22930008201453;DEP SEINE-SAINT-DENIS;7398;0.0;True
839;2016;093;74;22930008201453;DEP SEINE-SAINT-DENIS;7461;6784118.0;True
840;2016;093;75;22930008201453;DEP SEINE-SAINT-DENIS;7588;8340725.57;True
841;2016;093;76;22930008201453;DEP SEINE-SAINT-DENIS;7688;178777.73;True
842;2016;093;77;22930008201453;DEP SEINE-SAINT-DENIS;7718;13817706.69;True
843;2016;094;10;22940028800010;DEP DU VAL-DE-MARNE;1068;0.0;True
844;2016;094;13;22940028800010;DEP DU VAL-DE-MARNE;13272;139162.58;True
845;2016;094;16;22940028800010;DEP DU VAL-DE-MARNE;16449;129367006.36;True
846;2016;094;70;22940028800010;DEP DU VAL-DE-MARNE;7083;240.0;True
847;2016;094;73;22940028800010;DEP DU VAL-DE-MARNE;7398;0.0;True
848;2016;094;74;22940028800010;DEP DU VAL-DE-MARNE;7461;5490253.0;True
849;2016;094;75;22940028800010;DEP DU VAL-DE-MARNE;7588;912815.92;True
850;2016;094;76;22940028800010;DEP DU VAL-DE-MARNE;7688;23198.78;True
851;2016;094;77;22940028800010;DEP DU VAL-DE-MARNE;7718;6039650.32;True
852;2016;095;10;22950127500015;DEP VAL-D'OISE;1068;0.0;True
853;2016;095;13;22950127500015;DEP VAL-D'OISE;1341;560457.3;True
854;2016;095;16;22950127500015;DEP VAL-D'OISE;16449;41999999.93;True
855;2016;095;70;22950127500015;DEP VAL-D'OISE;7083;36857.19;True
856;2016;095;73;22950127500015;DEP VAL-D'OISE;7398;0.0;True
857;2016;095;74;22950127500015;DEP VAL-D'OISE;7482;69408.0;True
858;2016;095;75;22950127500015;DEP VAL-D'OISE;7535;45850.23;True
859;2016;095;76;22950127500015;DEP VAL-D'OISE;7688;586587.71;True
860;2016;095;77;22950127500015;DEP VAL-D'OISE;7718;245422.01;True
861;2016;101;10;22971001700018;DEP GUADELOUPE;1068;39105775.9;True
862;2016;101;13;22971001700018;DEP GUADELOUPE;1341;435873.0;True
863;2016;101;16;22971001700018;DEP GUADELOUPE;16449;12097835.0;True
864;2016;101;70;22971001700018;DEP GUADELOUPE;7083;410915.35;True
865;2016;101;73;22971001700018;DEP GUADELOUPE;7398;0.0;True
866;2016;101;74;22971001700018;DEP GUADELOUPE;7461;8822609.0;True
867;2016;101;75;22971001700018;DEP GUADELOUPE;7588;7917.64;True
868;2016;101;76;22971001700018;DEP GUADELOUPE;7688;3.21;True
869;2016;101;77;22971001700018;DEP GUADELOUPE;7718;1813197.54;True
870;2016;104;10;22974001400019;DEP REUNION;1068;28538954.05;True
871;2016;104;13;22974001400019;DEP REUNION;1341;2583426.0;True
872;2016;104;16;22974001400019;DEP REUNION;16449;74833337.0;True
873;2016;104;70;22974001400019;DEP REUNION;70848;406842.88;True
874;2016;104;73;22974001400019;DEP REUNION;7351;5805201.62;True
875;2016;104;74;22974001400019;DEP REUNION;7482;34980.0;True
876;2016;104;75;22974001400019;DEP REUNION;7588;2437193.41;True
877;2016;104;76;22974001400019;DEP REUNION;7621;31421.51;True
878;2016;104;77;22974001400019;DEP REUNION;7718;1002673.8;True
879;2016;106;10;22985000300018;DEP MAYOTTE;1068;0.0;True
880;2016;106;13;22985000300018;DEP MAYOTTE;1341;1953154.2;True
881;2016;106;16;22985000300018;DEP MAYOTTE;1641;0.0;True
882;2016;106;70;22985000300018;DEP MAYOTTE;70878;4361.6;True
883;2016;106;73;22985000300018;DEP MAYOTTE;7398;0.0;True
884;2016;106;74;22985000300018;DEP MAYOTTE;7461;1946605.0;True
885;2016;106;75;22985000300018;DEP MAYOTTE;75342;130553.86;True
886;2016;106;76;22985000300018;DEP MAYOTTE;761;1500036.95;True
887;2016;106;77;22985000300018;DEP MAYOTTE;7718;1965965.87;True
888;2017;001;10;22010001000010;DEP AIN;1068;56875554.79;True
889;2017;001;13;22010001000010;DEP AIN;1341;2918798.0;True
890;2017;001;16;22010001000010;DEP AIN;165;0.0;True
891;2017;001;70;22010001000010;DEP AIN;70848;1241349.97;True
892;2017;001;73;22010001000010;DEP AIN;7322;472946.12;True
893;2017;001;74;22010001000010;DEP AIN;7482;37777.0;True
894;2017;001;75;22010001000010;DEP AIN;7588;4.13;True
895;2017;001;76;22010001000010;DEP AIN;761;1230840.91;True
896;2017;001;77;22010001000010;DEP AIN;7718;78279.58;True
897;2017;002;10;22020002600015;DEP AISNE;1068;0.0;True
898;2017;002;13;22020002600015;DEP AISNE;1341;2714164.0;True
899;2017;002;16;22020002600015;DEP AISNE;16441;0.0;True
900;2017;002;70;22020002600015;DEP AISNE;7083;30533.42;True
901;2017;002;73;22020002600015;DEP AISNE;7398;0.0;True
902;2017;002;74;22020002600015;DEP AISNE;7461;4464897.0;True
903;2017;002;75;22020002600015;DEP AISNE;7588;1911560.24;True
904;2017;002;76;22020002600015;DEP AISNE;7688;1791.34;True
905;2017;002;77;22020002600015;DEP AISNE;7718;9904.03;True
906;2017;003;10;22030001600080;DEP ALLIER;1068;13909012.08;True
907;2017;003;13;22030001600080;DEP ALLIER;1341;0.0;True
908;2017;003;16;22030001600080;DEP ALLIER;16449;22600004.0;True
909;2017;003;70;22030001600080;DEP ALLIER;70848;594699.53;True
910;2017;003;73;22030001600080;DEP ALLIER;7322;288470.57;True
911;2017;003;74;22030001600080;DEP ALLIER;7482;24067.0;True
912;2017;003;75;22030001600080;DEP ALLIER;7588;78500.21;True
913;2017;003;76;22030001600080;DEP ALLIER;7688;14807.82;True
914;2017;003;77;22030001600080;DEP ALLIER;7718;803870.56;True
915;2017;004;10;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;1068;12675147.67;True
916;2017;004;13;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;1341;1952924.0;True
917;2017;004;16;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;165;0.0;True
918;2017;004;70;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;70848;968046.2;True
919;2017;004;73;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;7322;222492.58;True
920;2017;004;74;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;7482;13709.0;True
921;2017;004;75;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;7588;1896165.18;True
922;2017;004;77;22040001400019;DEP ALPES-DE-HAUTE-PROVENCE;777;0.0;True
923;2017;005;10;22050001100089;DEPARTEMENT DES HAUTES-ALPES;1068;2482848.97;True
924;2017;005;13;22050001100089;DEPARTEMENT DES HAUTES-ALPES;1341;1283972.0;True
925;2017;005;16;22050001100089;DEPARTEMENT DES HAUTES-ALPES;165;1050.0;True
926;2017;005;70;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7083;39996.75;True
927;2017;005;73;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7322;214081.17;True
928;2017;005;74;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7461;952498.0;True
929;2017;005;75;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7588;312625.23;True
930;2017;005;76;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7621;115.49;True
931;2017;005;77;22050001100089;DEPARTEMENT DES HAUTES-ALPES;7718;400.0;True
932;2017;006;10;22060001900016;DEP ALPES-MARITIMES;1068;22398150.71;True
933;2017;006;13;22060001900016;DEP ALPES-MARITIMES;1341;1685177.0;True
934;2017;006;16;22060001900016;DEP ALPES-MARITIMES;165;100.0;True
935;2017;006;70;22060001900016;DEP ALPES-MARITIMES;70878;2149463.74;True
936;2017;006;73;22060001900016;DEP ALPES-MARITIMES;7398;0.0;True
937;2017;006;74;22060001900016;DEP ALPES-MARITIMES;7478222;40000.0;True
938;2017;006;75;22060001900016;DEP ALPES-MARITIMES;7588;3404482.61;True
939;2017;006;76;22060001900016;DEP ALPES-MARITIMES;7688;10.76;True
940;2017;006;77;22060001900016;DEP ALPES-MARITIMES;7718;288.57;True
941;2017;007;10;22070001700019;DEP ARDECHE;1068;18232295.61;True
942;2017;007;13;22070001700019;DEP ARDECHE;1341;1865107.0;True
943;2017;007;16;22070001700019;DEP ARDECHE;16449;45840830.0;True
944;2017;007;70;22070001700019;DEP ARDECHE;70848;1572620.37;True
945;2017;007;73;22070001700019;DEP ARDECHE;7398;0.0;True
946;2017;007;74;22070001700019;DEP ARDECHE;7461;2634913.0;True
947;2017;007;75;22070001700019;DEP ARDECHE;7588;3725804.19;True
948;2017;007;76;22070001700019;DEP ARDECHE;7688;1421.01;True
949;2017;007;77;22070001700019;DEP ARDECHE;777;0.0;True
950;2017;008;10;22080004900011;DEP ARDENNES;1068;0.0;True
951;2017;008;13;22080004900011;DEP ARDENNES;1341;1198524.0;True
952;2017;008;16;22080004900011;DEP ARDENNES;165;1909.0;True
953;2017;008;70;22080004900011;DEP ARDENNES;7083;646.0;True
954;2017;008;73;22080004900011;DEP ARDENNES;7351;2732107.73;True
955;2017;008;74;22080004900011;DEP ARDENNES;7482;13445.0;True
956;2017;008;75;22080004900011;DEP ARDENNES;7588;3152158.58;True
957;2017;008;76;22080004900011;DEP ARDENNES;764;11078.85;True
958;2017;008;77;22080004900011;DEP ARDENNES;777;0.0;True
959;2017;009;10;22090001300016;DEP ARIEGE;1068;14199852.7;True
960;2017;009;13;22090001300016;DEP ARIEGE;1341;2387117.0;True
961;2017;009;16;22090001300016;DEP ARIEGE;165;0.0;True
962;2017;009;70;22090001300016;DEP ARIEGE;7083;37199.9;True
963;2017;009;73;22090001300016;DEP ARIEGE;7398;0.0;True
964;2017;009;74;22090001300016;DEP ARIEGE;7482;14722.0;True
965;2017;009;75;22090001300016;DEP ARIEGE;7588;490620.35;True
966;2017;009;76;22090001300016;DEP ARIEGE;761;51.42;True
967;2017;009;77;22090001300016;DEP ARIEGE;7718;50167.02;True
968;2017;010;10;22100005200011;DEP AUBE;1068;1576421.4;True
969;2017;010;13;22100005200011;DEP AUBE;1341;1403655.08;True
970;2017;010;16;22100005200011;DEP AUBE;165;155000.0;True
971;2017;010;70;22100005200011;DEP AUBE;7083;36832.11;True
972;2017;010;73;22100005200011;DEP AUBE;7322;296369.04;True
973;2017;010;74;22100005200011;DEP AUBE;7482;16705.0;True
974;2017;010;75;22100005200011;DEP AUBE;7588;3.29;True
975;2017;010;76;22100005200011;DEP AUBE;7688;5924.74;True
976;2017;010;77;22100005200011;DEP AUBE;7718;162592.03;True
977;2017;011;10;22110001900019;DEP AUDE;1068;31330975.73;True
978;2017;011;13;22110001900019;DEP AUDE;1341;4233482.37;True
979;2017;011;16;22110001900019;DEP AUDE;16441;0.0;True
980;2017;011;70;22110001900019;DEP AUDE;70878;186061.71;True
981;2017;011;73;22110001900019;DEP AUDE;7398;0.0;True
982;2017;011;74;22110001900019;DEP AUDE;7482;28870.0;True
983;2017;011;75;22110001900019;DEP AUDE;7588;169125.11;True
984;2017;011;76;22110001900019;DEP AUDE;761;41387.35;True
985;2017;011;77;22110001900019;DEP AUDE;7718;1944128.0;True
986;2017;012;10;22120001700012;DEP AVEYRON;1068;36704543.9;True
987;2017;012;13;22120001700012;DEP AVEYRON;1341;1229593.79;True
988;2017;012;16;22120001700012;DEP AVEYRON;16449;43865920.0;True
989;2017;012;70;22120001700012;DEP AVEYRON;7083;7180.1;True
990;2017;012;73;22120001700012;DEP AVEYRON;7351;3400751.5;True
991;2017;012;74;22120001700012;DEP AVEYRON;7482;12295.0;True
992;2017;012;75;22120001700012;DEP AVEYRON;7588;317.0;True
993;2017;012;76;22120001700012;DEP AVEYRON;7688;2709.87;True
994;2017;012;77;22120001700012;DEP AVEYRON;7718;30997.32;True
995;2017;013;10;22130001500247;DEP BOUCHES-DU-RHONE;1068;96522280.89;True
996;2017;013;13;22130001500247;DEP BOUCHES-DU-RHONE;1318;25046.57;True
997;2017;013;16;22130001500247;DEP BOUCHES-DU-RHONE;16311;20000000.0;True
998;2017;013;70;22130001500247;DEP BOUCHES-DU-RHONE;7083;40937.38;True
999;2017;013;73;22130001500247;DEP BOUCHES-DU-RHONE;7398;0.0;True
1000;2017;013;74;22130001500247;DEP BOUCHES-DU-RHONE;7461;11932208.0;True
1001;2017;013;75;22130001500247;DEP BOUCHES-DU-RHONE;7588;4384242.8;True
1002;2017;013;76;22130001500247;DEP BOUCHES-DU-RHONE;7621;1063.63;True
1003;2017;013;77;22130001500247;DEP BOUCHES-DU-RHONE;7718;8616693.39;True
1004;2017;014;10;22140118500014;DEP CALVADOS;1068;60650827.59;True
1005;2017;014;13;22140118500014;DEP CALVADOS;1341;0.0;True
1006;2017;014;16;22140118500014;DEP CALVADOS;165;0.0;True
1007;2017;014;70;22140118500014;DEP CALVADOS;7083;11293.18;True
1008;2017;014;73;22140118500014;DEP CALVADOS;7398;0.0;True
1009;2017;014;74;22140118500014;DEP CALVADOS;7482;74401.0;True
1010;2017;014;75;22140118500014;DEP CALVADOS;7588;866412.73;True
1011;2017;014;76;22140118500014;DEP CALVADOS;7621;224083.42;True
1012;2017;014;77;22140118500014;DEP CALVADOS;7718;18845.93;True
1013;2017;015;10;22150001000014;DEP CANTAL;1068;14792719.83;True
1014;2017;015;13;22150001000014;DEP CANTAL;1341;0.0;True
1015;2017;015;16;22150001000014;DEP CANTAL;165;0.0;True
1016;2017;015;70;22150001000014;DEP CANTAL;70848;9231.52;True
1017;2017;015;73;22150001000014;DEP CANTAL;7398;0.0;True
1018;2017;015;74;22150001000014;DEP CANTAL;7461;1685948.0;True
1019;2017;015;75;22150001000014;DEP CANTAL;7588;253185.6;True
1020;2017;015;76;22150001000014;DEP CANTAL;7688;213485.39;True
1021;2017;015;77;22150001000014;DEP CANTAL;777;0.0;True
1022;2017;016;10;22160001800016;DEP CHARENTE;1068;13446493.12;True
1023;2017;016;13;22160001800016;DEP CHARENTE;1341;340417.68;True
1024;2017;016;16;22160001800016;DEP CHARENTE;16449;0.0;True
1025;2017;016;70;22160001800016;DEP CHARENTE;7083;3990.0;True
1026;2017;016;73;22160001800016;DEP CHARENTE;7398;0.0;True
1027;2017;016;74;22160001800016;DEP CHARENTE;7482;19617.0;True
1028;2017;016;75;22160001800016;DEP CHARENTE;7588;304430.29;True
1029;2017;016;76;22160001800016;DEP CHARENTE;7688;7637.53;True
1030;2017;016;77;22160001800016;DEP CHARENTE;7718;39750.0;True
1031;2017;017;10;22170001600738;DEP CHARENTE-MARITIME;1068;48108711.43;True
1032;2017;017;13;22170001600738;DEP CHARENTE-MARITIME;1341;3500483.06;True
1033;2017;017;16;22170001600738;DEP CHARENTE-MARITIME;165;0.0;True
1034;2017;017;70;22170001600738;DEP CHARENTE-MARITIME;7083;161621.56;True
1035;2017;017;73;22170001600738;DEP CHARENTE-MARITIME;7398;0.0;True
1036;2017;017;74;22170001600738;DEP CHARENTE-MARITIME;7482;95792.0;True
1037;2017;017;75;22170001600738;DEP CHARENTE-MARITIME;7588;172860.91;True
1038;2017;017;76;22170001600738;DEP CHARENTE-MARITIME;761;178913.95;True
1039;2017;017;77;22170001600738;DEP CHARENTE-MARITIME;7718;877974.49;True
1040;2017;018;10;22180001400013;DEP CHER;1068;28403054.18;True
1041;2017;018;13;22180001400013;DEP CHER;13272;0.0;True
1042;2017;018;16;22180001400013;DEP CHER;16449;18436579.08;True
1043;2017;018;70;22180001400013;DEP CHER;70848;1481757.98;True
1044;2017;018;73;22180001400013;DEP CHER;7398;0.0;True
1045;2017;018;74;22180001400013;DEP CHER;7482;15866.0;True
1046;2017;018;75;22180001400013;DEP CHER;7588;22180.1;True
1047;2017;018;76;22180001400013;DEP CHER;7621;160.0;True
1048;2017;018;77;22180001400013;DEP CHER;7718;127104.41;True
1049;2017;019;10;22192720500197;DEP CORREZE;1068;4139228.08;True
1050;2017;019;13;22192720500197;DEP CORREZE;1341;0.0;True
1051;2017;019;16;22192720500197;DEP CORREZE;165;0.0;True
1052;2017;019;70;22192720500197;DEP CORREZE;70878;5796520.15;True
1053;2017;019;73;22192720500197;DEP CORREZE;7398;0.0;True
1054;2017;019;74;22192720500197;DEP CORREZE;7461;2511415.0;True
1055;2017;019;75;22192720500197;DEP CORREZE;7588;107780.42;True
1056;2017;019;76;22192720500197;DEP CORREZE;761;3500.0;True
1057;2017;019;77;22192720500197;DEP CORREZE;7718;257298.4;True
1058;2017;021;10;22210001800019;DEP COTE-D'OR;1068;39520396.76;True
1059;2017;021;13;22210001800019;DEP COTE-D'OR;13272;0.0;True
1060;2017;021;16;22210001800019;DEP COTE-D'OR;16449;12000000.0;True
1061;2017;021;70;22210001800019;DEP COTE-D'OR;7083;1500.0;True
1062;2017;021;73;22210001800019;DEP COTE-D'OR;7322;683828.08;True
1063;2017;021;74;22210001800019;DEP COTE-D'OR;7482;26001.0;True
1064;2017;021;75;22210001800019;DEP COTE-D'OR;7588;496.97;True
1065;2017;021;76;22210001800019;DEP COTE-D'OR;7621;449.46;True
1066;2017;021;77;22210001800019;DEP COTE-D'OR;7718;782372.0;True
1067;2017;022;10;22220001600327;DEP COTES-D'ARMOR;1068;36066880.21;True
1068;2017;022;13;22220001600327;DEP COTES-D'ARMOR;1341;103723.0;True
1069;2017;022;16;22220001600327;DEP COTES-D'ARMOR;16449;64142688.35;True
1070;2017;022;70;22220001600327;DEP COTES-D'ARMOR;70848;9492849.03;True
1071;2017;022;73;22220001600327;DEP COTES-D'ARMOR;7322;607757.05;True
1072;2017;022;74;22220001600327;DEP COTES-D'ARMOR;7461;6626951.0;True
1073;2017;022;75;22220001600327;DEP COTES-D'ARMOR;7588;47302.56;True
1074;2017;022;76;22220001600327;DEP COTES-D'ARMOR;7688;2442.96;True
1075;2017;022;77;22220001600327;DEP COTES-D'ARMOR;7718;35943.63;True
1076;2017;023;10;22230962700016;DEP CREUSE;1068;0.0;True
1077;2017;023;13;22230962700016;DEP CREUSE;1341;2859278.43;True
1078;2017;023;16;22230962700016;DEP CREUSE;165;0.0;True
1079;2017;023;70;22230962700016;DEP CREUSE;70848;1748523.34;True
1080;2017;023;73;22230962700016;DEP CREUSE;7322;127469.68;True
1081;2017;023;74;22230962700016;DEP CREUSE;7461;1758917.0;True
1082;2017;023;75;22230962700016;DEP CREUSE;7588;1881806.37;True
1083;2017;023;76;22230962700016;DEP CREUSE;7688;20.45;True
1084;2017;023;77;22230962700016;DEP CREUSE;7718;2817.6;True
1085;2017;024;10;22240001200019;DEP DORDOGNE;1068;39775634.19;True
1086;2017;024;13;22240001200019;DEP DORDOGNE;1341;1025219.0;True
1087;2017;024;16;22240001200019;DEP DORDOGNE;16311;0.0;True
1088;2017;024;70;22240001200019;DEP DORDOGNE;70878;199368.17;True
1089;2017;024;73;22240001200019;DEP DORDOGNE;7322;509105.88;True
1090;2017;024;74;22240001200019;DEP DORDOGNE;7482;29733.0;True
1091;2017;024;75;22240001200019;DEP DORDOGNE;7588;391532.75;True
1092;2017;024;76;22240001200019;DEP DORDOGNE;7688;2547.16;True
1093;2017;024;77;22240001200019;DEP DORDOGNE;7718;31556.57;True
1094;2017;025;10;22250001900013;DEP DOUBS;1068;12869859.65;True
1095;2017;025;13;22250001900013;DEP DOUBS;13272;0.0;True
1096;2017;025;16;22250001900013;DEP DOUBS;165;3136.25;True
1097;2017;025;70;22250001900013;DEP DOUBS;7083;63387.26;True
1098;2017;025;73;22250001900013;DEP DOUBS;7398;0.0;True
1099;2017;025;74;22250001900013;DEP DOUBS;7482;37479.0;True
1100;2017;025;75;22250001900013;DEP DOUBS;7588;80845.61;True
1101;2017;025;76;22250001900013;DEP DOUBS;761;13969.85;True
1102;2017;025;77;22250001900013;DEP DOUBS;7718;35821.46;True
1103;2017;026;10;22260001700016;DEP DROME;1068;65880590.68;True
1104;2017;026;13;22260001700016;DEP DROME;1341;1012063.38;True
1105;2017;026;16;22260001700016;DEP DROME;16449;37866666.66;True
1106;2017;026;70;22260001700016;DEP DROME;70848;2222126.91;True
1107;2017;026;73;22260001700016;DEP DROME;7398;0.0;True
1108;2017;026;74;22260001700016;DEP DROME;7461;3868386.0;True
1109;2017;026;75;22260001700016;DEP DROME;7588;3501370.18;True
1110;2017;026;76;22260001700016;DEP DROME;7621;142517.35;True
1111;2017;026;77;22260001700016;DEP DROME;7718;54585.0;True
1112;2017;027;10;22270229200012;DEP EURE;1068;47845329.23;True
1113;2017;027;13;22270229200012;DEP EURE;1341;0.0;True
1114;2017;027;16;22270229200012;DEP EURE;16449;6875000.0;True
1115;2017;027;70;22270229200012;DEP EURE;70848;381.86;True
1116;2017;027;73;22270229200012;DEP EURE;7398;0.0;True
1117;2017;027;74;22270229200012;DEP EURE;7461;4421804.0;True
1118;2017;027;75;22270229200012;DEP EURE;7588;4641378.95;True
1119;2017;027;76;22270229200012;DEP EURE;7688;77735.14;True
1120;2017;027;77;22270229200012;DEP EURE;7718;49737.9;True
1121;2017;028;10;22280001300013;DEP EURE-ET-LOIR;1068;26614071.73;True
1122;2017;028;13;22280001300013;DEP EURE-ET-LOIR;1341;3332592.0;True
1123;2017;028;16;22280001300013;DEP EURE-ET-LOIR;16311;0.0;True
1124;2017;028;70;22280001300013;DEP EURE-ET-LOIR;70878;2521028.64;True
1125;2017;028;73;22280001300013;DEP EURE-ET-LOIR;7398;0.0;True
1126;2017;028;74;22280001300013;DEP EURE-ET-LOIR;7461;2352851.0;True
1127;2017;028;75;22280001300013;DEP EURE-ET-LOIR;7588;23082356.23;True
1128;2017;028;76;22280001300013;DEP EURE-ET-LOIR;7688;4567.26;True
1129;2017;028;77;22280001300013;DEP EURE-ET-LOIR;7718;294941.85;True
1130;2017;029;10;22290001100016;DEP FINISTERE;1068;12407149.97;True
1131;2017;029;13;22290001100016;DEP FINISTERE;13272;129242.24;True
1132;2017;029;16;22290001100016;DEP FINISTERE;16449;33566669.36;True
1133;2017;029;70;22290001100016;DEP FINISTERE;70878;6004194.07;True
1134;2017;029;73;22290001100016;DEP FINISTERE;7398;0.0;True
